corename,latitude,longitude,species,d18oc,reference,doi,subspecies,foram,t_annual,gridlat,gridlon,griddistance,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,t_seasonal,d18osw
GIK13275-1,18.75,-16.83,G. ruber,-1.92,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,21.374839782714844,18.5,-16.5,44.56832894639356,0,0,0,0,0,0,1,1,1,1,0,0,25.94084930419922,0.8308805227279663
M35026-2,17.5083333333333,-67.04333333333331,G. ruber,-2.04,Regenberg et al (2006) Steph et al 2009,10.1016/j.marmicro.2008.12.004,white,G. ruber white,27.64561653137207,17.5,-67.5,48.49069426358526,1,1,1,1,1,1,1,1,1,1,1,1,27.64561653137207,0.697884738445282
GeoB10041-3 ,-6.274,103.0085,G. ruber,-2.865,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.35215950012207,-6.5,103.5,59.911845798460526,1,1,1,1,1,1,1,1,1,1,1,1,28.35215950012207,0.19612175226211548
GIK13279-3,18.75,-16.83,G. ruber,-1.35,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,21.374839782714844,18.5,-16.5,44.56832894639356,0,0,0,0,0,0,1,1,1,1,0,0,25.94084930419922,0.8308805227279663
VM25-50,0.2,-42.77,G. ruber,-1.7590000000000001,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,27.439626693725586,0.5,-42.5,44.929026341544414,1,1,1,1,1,1,1,1,1,1,1,1,27.439626693725586,0.8117732405662537
VM27-181,-0.05,-25.48,G. ruber,-1.621,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,26.845542907714844,-0.5,-25.5,50.14309125230539,1,1,1,1,1,1,1,1,1,1,1,1,26.845542907714844,0.7892091274261475
M35023-3,17.603333333333303,-65.6816666666667,G. ruber,-2.0,Regenberg et al (2006) Steph et al 2009,10.1016/j.marmicro.2008.12.004,white,G. ruber white,27.727622985839844,17.5,-65.5,22.45211373692508,1,1,1,1,1,1,1,1,1,1,1,1,27.727622985839844,0.6972176432609558
VM30-40,-0.2,-23.15,G. ruber,-1.702,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,26.72039794921875,-0.5,-23.5,51.31502558734838,1,1,1,1,1,1,1,1,1,1,1,1,26.72039794921875,0.7855681777000427
GIK13282-1,18.84,-18.77,G. ruber,-1.55,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,22.234460830688477,18.5,-18.5,47.36359534007388,0,0,0,0,0,0,1,1,1,1,1,0,25.109426498413086,0.8533844947814941
VM26-102,-0.38,-39.13,G. ruber,-1.376,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,27.36009407043457,-0.5,-39.5,43.2990314679309,1,1,1,1,1,1,1,1,1,1,1,1,27.36009407043457,0.8030734658241272
M35020-2,17.93,-65.435,G. ruber,-1.64,Regenberg et al (2006) Steph et al 2009,10.1016/j.marmicro.2008.12.004,white,G. ruber white,27.727622985839844,17.5,-65.5,48.36097017397041,1,1,1,1,1,1,1,1,1,1,1,1,27.727622985839844,0.6972176432609558
VM22-182,-0.53,-17.27,G. ruber,-1.534,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,26.283750534057617,-0.5,-17.5,25.819319811040764,1,1,1,1,1,1,1,1,1,1,1,1,26.283750534057617,0.7645334005355835
GIK13283-2,18.88,-16.74,G. ruber,-1.92,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,21.374839782714844,18.5,-16.5,49.29379993588753,0,0,0,0,0,0,1,1,1,1,0,0,25.94084930419922,0.8308805227279663
M35019-1,17.6716666666667,-65.485,G. ruber,-1.8,Regenberg et al (2006) Steph et al 2009,10.1016/j.marmicro.2008.12.004,white,G. ruber white,27.727622985839844,17.5,-65.5,19.17601670051406,1,1,1,1,1,1,1,1,1,1,1,1,27.727622985839844,0.6972176432609558
GIK13289-1,18.08,-18.01,G. ruber,-1.19,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,22.234460830688477,18.5,-18.5,69.77236103653938,0,0,0,0,0,0,1,1,1,1,1,0,25.109426498413086,0.8533844947814941
M35018-1,17.575,-65.37,G. ruber,-1.79,Regenberg et al (2006) Steph et al 2009,10.1016/j.marmicro.2008.12.004,white,G. ruber white,27.727622985839844,17.5,-65.5,16.1280659713169,1,1,1,1,1,1,1,1,1,1,1,1,27.727622985839844,0.6972176432609558
GIK13290-1,18.05,-18.07,G. ruber,-1.61,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,22.234460830688477,18.5,-18.5,67.64103083927158,0,0,0,0,0,0,1,1,1,1,1,0,25.109426498413086,0.8533844947814941
M35024-6,17.0433333333333,-66.0016666666667,G. ruber,-1.59,Regenberg et al (2006) Steph et al 2009,10.1016/j.marmicro.2008.12.004,white,G. ruber white,27.727622985839844,17.5,-65.5,73.67486506271625,1,1,1,1,1,1,1,1,1,1,1,1,27.727622985839844,0.6967993974685669
GeoB10038-3 ,-5.937167,103.24633299999999,G. ruber,-3.065,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.339401245117188,-5.5,103.5,56.19386376035709,1,1,1,1,1,1,1,1,1,1,1,1,28.339401245117188,0.15800155699253082
GeoB10039-3 ,-5.868333,103.294167,G. ruber,-3.055,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.339401245117188,-5.5,103.5,46.91556683031958,1,1,1,1,1,1,1,1,1,1,1,1,28.339401245117188,0.15800155699253082
SO189-02MC ,-5.4778,103.0117,G. ruber,-2.95,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.339401245117188,-5.5,103.5,54.16430741841932,1,1,1,1,1,1,1,1,1,1,1,1,28.339401245117188,0.15800155699253082
MD90-917,41.283333333333296,17.6166666666667,G. ruber,0.35,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,18.32251739501953,41.5,17.5,26.012775761168964,0,0,0,0,0,0,1,1,1,0,0,0,24.027124404907227,1.4140937328338623
NIOP 905,10.76,51.95,G. ruber,-1.68,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,26.195823669433594,10.5,52.5,66.77338949588854,1,1,1,1,1,1,1,1,1,1,1,1,26.195823669433594,0.5354698896408081
EN66-16GGC,5.4533333333333305,-21.143333333333302,G. ruber,-1.78,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,27.76165199279785,5.5,-21.5,39.86259287103602,1,1,1,1,1,1,1,1,1,1,1,1,27.76165199279785,0.7222766280174255
A1,41.8263888888889,17.841388888888897,G. ruber,0.74,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,18.32251739501953,41.5,17.5,46.11013843862082,0,0,0,0,0,0,1,1,1,0,0,0,24.027124404907227,1.4140937328338623
KIGC06 ,41.98,4.71,G. ruber,0.88,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,17.534141540527344,41.5,4.5,56.20825555275214,0,0,0,0,0,0,1,1,1,0,0,0,22.895057678222656,1.2863472700119019
MD99-2344 ,42.04,4.15,G. ruber,0.38,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,16.89171028137207,42.5,4.5,58.765164651724454,0,0,0,0,0,0,1,1,1,0,0,0,21.732633590698242,1.3177658319473267
ODP 769A,9.32,141.05,G. ruber,-2.57,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.79913330078125,9.5,141.5,53.327183791268084,1,1,1,1,1,1,1,1,1,1,1,1,28.79913330078125,0.17692288756370544
ODP 806B,0.32,159.36,G. ruber,-2.3,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,29.363237380981445,0.5,159.5,25.38448388865789,1,1,1,1,1,1,1,1,1,1,1,1,29.363237380981445,0.28499311208724976
CI09 ,42.68,3.85,G. ruber,0.6,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,16.89171028137207,42.5,4.5,56.914303736570595,0,0,0,0,0,0,1,1,1,0,0,0,21.732633590698242,1.3186211585998535
KET80-19 ,40.55,13.35,G. ruber,0.84,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.42844009399414,40.5,13.5,13.859244677705934,0,0,0,0,0,0,1,1,1,0,0,0,25.410064697265625,1.3439841270446777
Orgon4-KS8,23.4667,59.1917,G. ruber,-1.87,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,26.925817489624023,23.5,59.5,31.694776802217824,1,1,1,1,1,1,1,1,1,1,1,1,26.925817489624023,0.6629296541213989
paleo SU 9002P,40.57,-30.94,G. ruber,-0.06,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,18.04451560974121,40.5,-30.5,38.03241685320573,0,0,0,0,0,0,1,1,1,0,0,0,21.8392333984375,0.8304075002670288
paleo SU 9003P,40.08,-32.0,G. ruber,-0.34,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,18.303281784057617,40.5,-32.5,63.153943991752826,0,0,0,0,0,0,1,1,1,0,0,0,22.188323974609375,0.845683217048645
paleo SU 9004P,41.0,-32.0,G. ruber,-0.42,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,17.819841384887695,41.5,-32.5,69.63552740533827,0,0,0,0,0,0,1,1,1,0,0,0,21.606170654296875,0.8104084134101868
paleo SU 9006P,42.0,-32.07,G. ruber,-0.4,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,17.304731369018555,42.5,-32.5,65.98019543373724,0,0,0,0,0,0,1,1,1,0,0,0,20.96202850341797,0.7755988240242004
paleo SU 9007P,42.08,-32.58,G. ruber,-0.05,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,17.304731369018555,42.5,-32.5,47.21592052283654,0,0,0,0,0,0,1,1,1,0,0,0,20.96202850341797,0.7755988240242004
paleo SU 9008P,43.08,-30.58,G. ruber,-0.22,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,16.59730339050293,43.5,-30.5,47.201304377334914,0,0,0,0,0,0,1,1,1,0,0,0,20.04380226135254,0.7354058027267456
KET80-03 ,38.82,14.49,G. ruber,0.66,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.669519424438477,38.5,14.5,35.63279489520589,0,0,0,0,0,0,1,1,1,1,0,0,24.93289566040039,1.3992500305175781
DED87-07 ,39.69,13.58,G. ruber,0.63,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.4006290435791,39.5,13.5,22.2360836161277,0,0,0,0,0,0,1,1,1,0,0,0,25.327863693237305,1.3504923582077026
KET80-22 ,40.58,11.71,G. ruber,0.49,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,18.843271255493164,40.5,11.5,19.872607895569082,0,0,0,0,0,0,1,1,1,0,0,0,24.57573699951172,1.3073614835739136
PC17,21.36,-158.19,G. ruber,-1.8483886,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,25.45148277282715,21.5,-158.5,35.70409437899017,1,1,1,1,1,1,1,1,1,1,1,1,25.45148277282715,0.33359259366989136
PC20,21.34,158.17,G. ruber,-1.8185243,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.164522171020508,21.5,158.5,38.558228065491114,1,1,1,1,1,1,1,1,1,1,1,1,27.164522171020508,0.32166579365730286
8248,40.36,11.81,G. ruber,0.19,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,18.843271255493164,40.5,11.5,30.543424578845382,0,0,0,0,0,0,1,1,1,0,0,0,24.57573699951172,1.3073614835739136
8234,38.41,13.17,G. ruber,0.62,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.462800979614258,38.5,13.5,30.46203589382265,0,0,0,0,0,0,1,1,1,1,0,0,24.647647857666016,1.318442702293396
8226,39.06,15.4,G. ruber,0.42,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.556392669677734,39.5,15.5,49.73261109904834,0,0,0,0,0,1,1,1,1,0,0,0,24.88123321533203,1.3983945846557617
PSM I 32 ,37.32,3.57,G. ruber,0.28,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.404132843017578,37.5,3.5,20.97168773249675,0,0,0,0,0,0,1,1,1,0,0,0,24.869232177734375,1.1878421306610107
PSM I 31 ,37.32,3.57,G. ruber,-0.43,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.404132843017578,37.5,3.5,20.97168773249675,0,0,0,0,0,0,1,1,1,0,0,0,24.869232177734375,1.1878421306610107
KET82-16,41.5166666666667,17.983333333333302,G. ruber,0.21,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,18.32251739501953,41.5,17.5,40.33451618273117,0,0,0,0,0,0,1,1,1,0,0,0,24.027124404907227,1.4140937328338623
MD90-901 ,39.95,1.56,G. ruber,0.54,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.028867721557617,39.5,1.5,50.35634976248375,0,0,0,0,0,0,1,1,1,0,0,0,25.08656883239746,1.2379592657089233
MG-237,-5.2,11.33,G. ruber,-2.19,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,25.62285041809082,-5.5,11.5,38.34440705301104,1,1,1,1,1,1,0,0,1,1,1,1,26.35074234008789,0.5218501687049866
MD98 2167,-13.09,121.35,G. ruber,-2.61,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.3396053314209,-13.5,121.5,48.44752856994165,1,1,1,1,1,1,1,1,1,1,1,1,28.3396053314209,0.3410831391811371
MD73-004,-4.97,61.67,G. ruber,-1.54,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.386892318725586,-4.5,61.5,55.61534770550515,1,1,1,1,1,1,1,1,1,1,1,1,28.386892318725586,0.4408979117870331
MD76 125,8.35,75.2,G. ruber,-2.63,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.483436584472656,8.5,75.5,37.015637713089184,1,1,1,1,1,1,1,1,1,1,1,1,28.483436584472656,0.4093306064605713
MD76-123,6.24,78.4,G. ruber,-2.14,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.1329402923584,6.5,78.5,30.98538265967747,1,1,1,1,1,1,1,1,1,1,1,1,28.1329402923584,0.3704570233821869
MD76-127,12.33,73.844,G. ruber,-2.16,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.644323348999023,12.5,73.5,41.91378475121342,1,1,1,1,1,1,1,1,1,1,1,1,28.644323348999023,0.47588714957237244
MD76-128,13.08,73.19,G. ruber,-2.18,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.5658016204834,13.5,73.5,57.566204693674976,1,1,1,1,1,1,1,1,1,1,1,1,28.5658016204834,0.4947308301925659
MD76-135,14.27,50.31,G. ruber,-1.89,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.36693000793457,14.5,50.5,32.79141150775709,1,1,1,1,1,1,1,1,1,1,1,1,27.36693000793457,0.5668953061103821
MD76-136,12.52,46.49,G. ruber,-1.82,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.982107162475586,12.5,46.5,2.4774727353093513,1,1,1,1,1,1,1,1,1,1,1,1,27.982107162475586,0.6553695797920227
MD77-169,10.21,95.05,G. ruber,-3.28,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.552793502807617,10.5,95.5,58.910520273860975,1,1,1,1,1,1,1,1,1,1,1,1,28.552793502807617,0.012505440972745419
MD77-171,11.76,94.15,G. ruber,-3.1,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.470109939575195,11.5,94.5,47.895931000464955,1,1,1,1,1,1,1,1,1,1,1,1,28.470109939575195,-0.009704727679491043
MD77-191,7.3,76.43,G. ruber,-2.59,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.25742530822754,7.5,76.5,23.56680186643741,1,1,1,1,1,1,1,1,1,1,1,1,28.25742530822754,0.39995646476745605
MD77-194,10.47,75.23,G. ruber,-2.62,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.68255615234375,10.5,75.5,29.742456865356967,1,1,1,1,1,1,1,1,1,1,1,1,28.68255615234375,0.41934308409690857
MD77-200,16.33,67.54,G. ruber,-1.35,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.72579002380371,16.5,67.5,19.40034027222432,1,1,1,1,1,1,1,1,1,1,1,1,27.72579002380371,0.6476311087608337
MD77180,18.47,89.42,G. ruber,-2.75,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.020082473754883,18.5,89.5,9.082360875662213,1,1,1,1,1,1,1,1,1,1,1,1,28.020082473754883,-0.26179295778274536
MD79256,-19.58,37.04,G. ruber,-2.15,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,26.51673126220703,-19.5,37.5,49.07256632417633,1,1,1,1,1,1,1,1,1,1,1,1,26.51673126220703,0.4347999095916748
KET80-68,38.1,17.2916666666667,G. ruber,0.77,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.67860221862793,38.5,17.5,48.10360219014049,0,0,0,0,0,0,1,1,1,1,0,0,24.680322647094727,1.4791643619537354
MD84-627,32.23,33.75,G. ruber,-0.08,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,22.134557723999023,32.5,33.5,38.15670789643541,0,0,0,0,0,1,1,1,1,1,1,0,25.673749923706055,1.657820463180542
MD90-916,41.5,17.966666666666697,G. ruber,0.84,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,18.32251739501953,41.5,17.5,38.90746487182493,0,0,0,0,0,0,1,1,1,0,0,0,24.027124404907227,1.4140937328338623
MD90-917    ,41.28,17.62,G. ruber,0.66,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,18.32251739501953,41.5,17.5,26.461459505377487,0,0,0,0,0,0,1,1,1,0,0,0,24.027124404907227,1.4140937328338623
MD90-948   ,2.15,76.36,G. ruber,-0.66,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.757551193237305,2.5,76.5,41.9583185288736,1,1,1,1,1,1,1,1,1,1,1,1,28.757551193237305,0.38975274562835693
MD90949,5.06,73.88,G. ruber,-2.49,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.711210250854492,5.5,73.5,64.60114551820229,1,1,1,1,1,1,1,1,1,1,1,1,28.711210250854492,0.419638454914093
MD90959,2.09,76.12,G. ruber,-2.46,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.757551193237305,2.5,76.5,62.20611935628875,1,1,1,1,1,1,1,1,1,1,1,1,28.757551193237305,0.38975274562835693
MD952001,46.8,-8.67,G. ruber,0.35,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,14.49870777130127,46.5,-8.5,35.833428718889586,0,0,0,0,0,0,1,1,1,0,0,0,17.91783332824707,0.5914362668991089
MD952038,37.75,-20.19,G. ruber,-0.12,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,18.771589279174805,37.5,-20.5,39.00678798592783,0,0,0,0,0,0,0,1,1,1,0,0,22.13873291015625,0.9234552383422852
MD97-2134,-9.91,144.66,G. ruber,-2.51,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.54443359375,-9.5,144.5,48.90099966448722,1,1,1,1,1,1,1,1,1,1,1,1,27.54443359375,0.32576578855514526
MD972142,12.68,119.45,G. ruber,-3.1,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.564767837524414,12.5,119.5,20.760767653696497,1,1,1,1,1,1,1,1,1,1,1,1,28.564767837524414,0.185385599732399
CHN100(129)-87PG ,-7.605,-167.96,G. ruber,-1.64,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,29.017724990844727,-7.5,-167.5,52.090896936684125,1,1,1,1,1,1,1,1,1,1,1,1,29.017724990844727,0.46339380741119385
EN66-10GGC,6.64,-21.896666666666693,G. ruber,-0.94,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,27.667478561401367,6.5,-21.5,46.55281336284807,1,1,1,1,1,1,1,1,1,1,1,1,27.667478561401367,0.7270411849021912
MD98-2172,-8.52,128.15,G. ruber,-2.79,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,28.31517219543457,-8.5,128.5,38.597059381402055,1,1,1,1,1,1,1,1,1,1,1,1,28.31517219543457,0.2996434271335602
V3C ,40.6,5.29,G. ruber,0.21,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,18.34485626220703,40.5,5.5,20.962763451571227,0,0,0,0,0,0,1,1,1,0,0,0,23.86435890197754,1.2506952285766602
V4A ,36.79,0.48,G. ruber,0.72,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.176156997680664,36.5,0.5,32.33200273559364,0,0,0,0,0,0,1,1,1,0,0,0,24.552339553833008,1.1664628982543945
VM,35.33,-8.02,G. ruber,-0.17,Sabbatini et al. (2011),10.1029/2011GC003675,white,G. ruber white,19.046844482421875,35.5,-8.5,47.48099865031269,0,0,0,0,0,0,1,1,1,0,0,0,21.81553077697754,1.0114421844482422
MD01-2378 ,1.13,129.79,G. ruber,-2.56,Xu et al. (2010),10.1029/2010PA001934,white,G. ruber white,29.08735466003418,1.5,129.5,52.32657606578912,1,1,1,1,1,1,1,1,1,1,1,1,29.08735466003418,0.22239595651626587
PS2075-3,-40.808,13.725,G. ruber,0.28,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,14.648250579833984,-40.5,13.5,39.199821772423626,0,1,1,1,0,0,0,0,0,0,0,0,15.703333854675293,0.23643510043621063
PS2075-3,-40.808,13.725,G. ruber,0.194,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,14.648250579833984,-40.5,13.5,39.199821772423626,0,1,1,1,0,0,0,0,0,0,0,0,15.703333854675293,0.23643510043621063
PS2075-3,-40.808,13.725,G. ruber,0.74,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,14.648250579833984,-40.5,13.5,39.199821772423626,0,1,1,1,0,0,0,0,0,0,0,0,15.703333854675293,0.23643510043621063
PS2075-3,-40.808,13.725,G. ruber,-0.29,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,14.648250579833984,-40.5,13.5,39.199821772423626,0,1,1,1,0,0,0,0,0,0,0,0,15.703333854675293,0.23643510043621063
EN66-29GGC,2.46,-19.7616666666667,G. ruber,-1.6,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,27.378700256347656,2.5,-19.5,29.439979133628604,1,1,1,1,1,1,1,1,1,1,1,1,27.378700256347656,0.7304481267929077
EN66-44GGC,5.26333333333333,-21.711666666666694,G. ruber,-1.71,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,27.76165199279785,5.5,-21.5,35.276066304001816,1,1,1,1,1,1,1,1,1,1,1,1,27.76165199279785,0.7222766280174255
VM30-49,18.433,-21.083000000000002,G. ruber,-1.44,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,23.1434383392334,18.5,-21.5,44.657136189861006,0,0,0,0,0,0,1,1,1,1,1,1,24.84773826599121,0.8909492492675781
TR163-32 ,-2.48,-82.988,G. ruber,-1.4,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,22.42388153076172,-2.5,-82.5,54.318101850734166,1,1,1,1,0,0,0,0,0,0,0,0,24.17116928100586,0.23258116841316223
TR163-28 ,-2.32,-86.24,G. ruber,-0.86,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,23.07137107849121,-2.5,-86.5,35.18121435247844,1,1,1,1,1,0,0,0,0,0,0,1,24.59328269958496,0.2580186426639557
TR163-27 ,-2.2430000000000003,-86.585,G. ruber,-1.12,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,23.07137107849121,-2.5,-86.5,30.130688662794388,1,1,1,1,1,0,0,0,0,0,0,1,24.59328269958496,0.2580186426639557
TR163-19 ,2.258,-90.95200000000001,G. ruber,-1.87,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,26.365385055541992,2.5,-90.5,57.03577939990048,1,1,1,1,1,1,1,1,1,1,1,1,26.365385055541992,-0.005784221459180117
PS2076-1,-41.135,13.481,G. ruber,0.3432,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,13.277010917663574,-41.5,13.5,40.66258636798649,1,0,1,1,0,0,0,0,0,0,0,0,14.302936553955078,0.1560819000005722
PS2076-1,-41.135,13.481,G. ruber,0.54,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,13.277010917663574,-41.5,13.5,40.66258636798649,1,0,1,1,0,0,0,0,0,0,0,0,14.302936553955078,0.1560819000005722
KNR110-50GGC,4.865,-43.205,G. ruber,-2.12,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,27.582033157348633,4.5,-43.5,52.174120027199606,1,1,1,1,1,1,1,1,1,1,1,1,27.582033157348633,0.7706637978553772
